"","sim","gen","mu_t","score","know"
"10032",2,12,-0.2,0,0.00449349211446876
"10033",2,13,-0.2,0,0.00583398587303236
"10034",2,14,-0.2,0,0.00551353562966666
"10035",2,15,-0.2,0,0.00586713401683774
"10036",2,16,-0.2,0,0.00528292674294789
"10037",2,17,-0.2,0,0.00557474826034741
"10038",2,18,-0.2,0,0.00524995851377025
"10039",2,19,-0.2,0,0.00583622031763715
"10040",2,20,-0.2,0,0.00452802974854218
"10041",3,1,-0.2,0,0.00554905527853407
"10042",3,2,-0.2,0,0.00414544112105753
"10043",3,3,-0.2,0,0.00491039782966254
"10044",3,4,-0.2,0,0.00569045230772843
"10045",3,5,-0.2,0,0.00438796629823628
"10046",3,6,-0.2,0,0.00476162990091621
"10047",3,7,-0.2,0,0.00473331172103644
"10048",3,8,-0.2,0,0.00454119594384346
"10049",3,9,-0.2,0,0.00579794342414243
"10050",3,10,-0.2,0,0.00446984576631803
"10051",3,11,-0.2,0,0.00498318761063274
"10052",3,12,-0.2,0,0.00433170641431934
"10053",3,13,-0.2,0,0.00502789813090042
"10054",3,14,-0.2,0,0.00421993483044207
"10055",3,15,-0.2,0,0.00480774542127361
"10056",3,16,-0.2,0,0.00487793210882228
"10057",3,17,-0.2,0,0.00485359317274375
"10058",3,18,-0.2,0,0.00427847952596494
"10059",3,19,-0.2,0,0.00514429949663463
"10060",3,20,-0.2,0,0.00455993173672624
"10061",4,1,-0.2,0,0.00584122631367063
"10062",4,2,-0.2,0,0.00506771902754554
"10063",4,3,-0.2,0,0.0049222779351694
"10064",4,4,-0.2,0,0.00616565260326024
"10065",4,5,-0.2,0,0.00547852354505449
"10066",4,6,-0.2,0,0.00465811979278806
"10067",4,7,-0.2,0,0.00466640229607583
"10068",4,8,-0.2,0,0.00564808011593506
"10069",4,9,-0.2,0,0.00589089494565269
"10070",4,10,-0.2,0,0.00476325208583148
"10071",4,11,-0.2,0,0.00466549057918019
"10072",4,12,-0.2,0,0.00491810349939624
"10073",4,13,-0.2,0,0.00517841280903667
"10074",4,14,-0.2,0,0.0048476857877625
"10075",4,15,-0.2,0,0.00591072032238368
"10076",4,16,-0.2,0,0.00464326146073154
"10077",4,17,-0.2,0,0.0060350134397504
"10078",4,18,-0.2,0,0.00510084517320502
"10079",4,19,-0.2,0,0.00500935905528604
"10080",4,20,-0.2,0,0.00394826992214075
"10081",5,1,-0.2,0,0.00460450365493307
"10082",5,2,-0.2,0,0.00506710453794706
"10083",5,3,-0.2,0,0.00446698029074469
"10084",5,4,-0.2,0,0.00495090379462516
"10085",5,5,-0.2,0,0.00550654467256391
"10086",5,6,-0.2,0,0.00486283782540704
"10087",5,7,-0.2,0,0.00568342004338428
"10088",5,8,-0.2,0,0.00458603721551481
"10089",5,9,-0.2,0,0.00458773283244227
"10090",5,10,-0.2,0,0.00623116424377076
"10091",5,11,-0.2,0,0.00553565754648298
"10092",5,12,-0.2,0,0.0049014950984531
"10093",5,13,-0.2,0,0.00545699836856616
"10094",5,14,-0.2,0,0.00577674188980018
"10095",5,15,-0.2,0,0.00479590623355849
"10096",5,16,-0.2,0,0.00470970550357015
"10097",5,17,-0.2,0,0.00548242362518795
"10098",5,18,-0.2,0,0.00494520138023003
"10099",5,19,-0.2,0,0.00509801887585546
"10100",5,20,-0.2,0,0.00396086608400219
"10101",6,1,-0.2,0,0.00499115152726881
"10102",6,2,-0.2,0,0.00483341480935976
"10103",6,3,-0.2,0,0.00545261602933169
"10104",6,4,-0.2,0,0.00497889041667804
"10105",6,5,-0.2,0,0.00475486380772782
"10106",6,6,-0.2,0,0.00483381610131124
"10107",6,7,-0.2,0,0.00433030164640513
"10108",6,8,-0.2,0,0.00510763231219607
"10109",6,9,-0.2,0,0.00554927760528517
"10110",6,10,-0.2,0,0.0039399886166977
"10111",6,11,-0.2,0,0.00450405572209274
"10112",6,12,-0.2,0,0.00429803477172391
"10113",6,13,-0.2,0,0.00551240857504308
"10114",6,14,-0.2,0,0.00488140437513357
"10115",6,15,-0.2,0,0.00500040759675903
"10116",6,16,-0.2,0,0.00520598641008837
"10117",6,17,-0.2,0,0.00494326475809794
"10118",6,18,-0.2,0,0.00493764591560466
"10119",6,19,-0.2,0,0.00550850227873889
"10120",6,20,-0.2,0,0.00581540177855641
"10121",7,1,-0.2,0,0.00427881478483323
"10122",7,2,-0.2,0,0.00514642843604088
"10123",7,3,-0.2,0,0.00546010019660328
"10124",7,4,-0.2,0,0.00459534728046856
"10125",7,5,-0.2,0,0.00563635742015322
"10126",7,6,-0.2,0,0.00469555435481016
"10127",7,7,-0.2,0,0.0054696706776449
"10128",7,8,-0.2,0,0.00440200947515483
"10129",7,9,-0.2,0,0.0038886084710808
"10130",7,10,-0.2,0,0.00422891967470059
"10131",7,11,-0.2,0,0.00382112401340665
"10132",7,12,-0.2,0,0.0045937774751219
"10133",7,13,-0.2,0,0.00546922891564275
"10134",7,14,-0.2,0,0.00513383088499629
"10135",7,15,-0.2,0,0.00439976450090762
"10136",7,16,-0.2,0,0.00478118739277124
"10137",7,17,-0.2,0,0.00445597780210664
"10138",7,18,-0.2,0,0.00454991950493422
"10139",7,19,-0.2,0,0.00558427653368563
"10140",7,20,-0.2,0,0.00546624023054028
"10141",8,1,-0.2,0,0.00375152753893053
"10142",8,2,-0.2,0,0.00416119751840597
"10143",8,3,-0.2,0,0.00506868263601791
"10144",8,4,-0.2,0,0.00596755030530039
"10145",8,5,-0.2,0,0.00552369317348348
"10146",8,6,-0.2,0,0.00472782430268334
"10147",8,7,-0.2,0,0.00416721412728657
"10148",8,8,-0.2,0,0.00503607565008992
"10149",8,9,-0.2,0,0.00552133810659871
"10150",8,10,-0.2,0,0.00548694284952944
"10151",8,11,-0.2,0,0.00487108205940007
"10152",8,12,-0.2,0,0.003656796579191
"10153",8,13,-0.2,0,0.00473160563295824
"10154",8,14,-0.2,0,0.00490920033535804
"10155",8,15,-0.2,0,0.00475260144175263
"10156",8,16,-0.2,0,0.00459447092851042
"10157",8,17,-0.2,0,0.00425852442305768
"10158",8,18,-0.2,0,0.00565334717198857
"10159",8,19,-0.2,0,0.0056750220822404
"10160",8,20,-0.2,0,0.00495449666041309
"10161",9,1,-0.2,0,0.00446868681907654
"10162",9,2,-0.2,0,0.0042861361761461
"10163",9,3,-0.2,0,0.00445557730589644
"10164",9,4,-0.2,0,0.00527472121390747
"10165",9,5,-0.2,0,0.00559197839652188
"10166",9,6,-0.2,0,0.00464463729210547
"10167",9,7,-0.2,0,0.00475447513671111
"10168",9,8,-0.2,0,0.00594433597635361
"10169",9,9,-0.2,0,0.0055217021171411
"10170",9,10,-0.2,0,0.00411330051706441
"10171",9,11,-0.2,0,0.00573653045771062
"10172",9,12,-0.2,0,0.00417221230867832
"10173",9,13,-0.2,0,0.00449561844990239
"10174",9,14,-0.2,0,0.00481487168261083
"10175",9,15,-0.2,0,0.00442737559965462
"10176",9,16,-0.2,0,0.00447655595166725
"10177",9,17,-0.2,0,0.00492986561608268
"10178",9,18,-0.2,0,0.00504453267965309
"10179",9,19,-0.2,0,0.00509628042958235
"10180",9,20,-0.2,0,0.00533112997445278
"10181",10,1,-0.2,0,0.00394910213130061
"10182",10,2,-0.2,0,0.00423747247373103
"10183",10,3,-0.2,0,0.00503903255795012
"10184",10,4,-0.2,0,0.00429954117356101
"10185",10,5,-0.2,0,0.00567918822320644
"10186",10,6,-0.2,0,0.00487051562112174
"10187",10,7,-0.2,0,0.00474216993388836
"10188",10,8,-0.2,0,0.00506249111362598
"10189",10,9,-0.2,0,0.00508615119637827
"10190",10,10,-0.2,0,0.00450452613204834
"10191",10,11,-0.2,0,0.0054132223931374
"10192",10,12,-0.2,0,0.0043985032014898
"10193",10,13,-0.2,0,0.00550938151025912
"10194",10,14,-0.2,0,0.00556728746622684
"10195",10,15,-0.2,0,0.004741342284251
"10196",10,16,-0.2,0,0.00624952457327163
"10197",10,17,-0.2,0,0.0044136150483699
"10198",10,18,-0.2,0,0.00471956027363194
"10199",10,19,-0.2,0,0.00433335367846303
"10200",10,20,-0.2,0,0.00521635537562543
"10201",11,1,-0.2,0,0.00437518142402405
"10202",11,2,-0.2,0,0.00564774888902321
"10203",11,3,-0.2,0,0.00516131263194256
"10204",11,4,-0.2,0,0.00497239252497093
"10205",11,5,-0.2,0,0.00439476340005058
"10206",11,6,-0.2,0,0.00545344887519605
"10207",11,7,-0.2,0,0.00480034244080414
"10208",11,8,-0.2,0,0.00447813120912178
"10209",11,9,-0.2,0,0.0050764745767471
"10210",11,10,-0.2,0,0.00527657345712331
"10211",11,11,-0.2,0,0.00530703894858016
"10212",11,12,-0.2,0,0.00493073039929142
"10213",11,13,-0.2,0,0.00532556614046916
"10214",11,14,-0.2,0,0.00490815220191143
"10215",11,15,-0.2,0,0.00537673320702743
"10216",11,16,-0.2,0,0.00446974231253262
"10217",11,17,-0.2,0,0.00432359224295942
"10218",11,18,-0.2,0,0.00401675014200737
"10219",11,19,-0.2,0,0.00504759563898551
"10220",11,20,-0.2,0,0.00561339108695393
"10221",12,1,-0.2,0,0.00472472609535907
"10222",12,2,-0.2,0,0.00499481536784987
"10223",12,3,-0.2,0,0.0060251570876309
"10224",12,4,-0.2,0,0.0039341996643052
"10225",12,5,-0.2,0,0.0050491821836913
"10226",12,6,-0.2,0,0.0039410951407724
"10227",12,7,-0.2,0,0.00578459938740478
"10228",12,8,-0.2,0,0.00487119890630129
"10229",12,9,-0.2,0,0.00452483008452691
"10230",12,10,-0.2,0,0.00496663013283978
"10231",12,11,-0.2,0,0.00559970068369789
"10232",12,12,-0.2,0,0.00428861077138572
"10233",12,13,-0.2,0,0.0040972779424402
"10234",12,14,-0.2,0,0.00595120274371584
"10235",12,15,-0.2,0,0.00502772777830251
"10236",12,16,-0.2,0,0.00490879434268572
"10237",12,17,-0.2,0,0.00554166862223065
"10238",12,18,-0.2,0,0.00442262523186791
"10239",12,19,-0.2,0,0.00551944448947324
"10240",12,20,-0.2,0,0.00529259163961979
"10241",13,1,-0.2,0,0.00583354238868924
"10242",13,2,-0.2,0,0.00588478225449075
"10243",13,3,-0.2,0,0.00452683916672762
"10244",13,4,-0.2,0,0.00562369039446114
"10245",13,5,-0.2,0,0.00629902151649003
"10246",13,6,-0.2,0,0.00583829863413121
"10247",13,7,-0.2,0,0.00470417091154377
"10248",13,8,-0.2,0,0.00541012917479384
"10249",13,9,-0.2,0,0.00552118527234416
"10250",13,10,-0.2,0,0.00581569011867592
"10251",13,11,-0.2,0,0.00434691838690196
"10252",13,12,-0.2,0,0.00459382774485341
"10253",13,13,-0.2,0,0.00435973895183026
"10254",13,14,-0.2,0,0.00422491371422075
"10255",13,15,-0.2,0,0.00440831603130209
"10256",13,16,-0.2,0,0.00560195910689072
"10257",13,17,-0.2,0,0.00523437532057869
"10258",13,18,-0.2,0,0.00638208797163679
"10259",13,19,-0.2,0,0.00580294259439688
"10260",13,20,-0.2,0,0.0057994124693505
"10261",14,1,-0.2,0,0.00504777622866095
"10262",14,2,-0.2,0,0.00428168693005196
"10263",14,3,-0.2,0,0.00489687167464147
"10264",14,4,-0.2,0,0.00523141609760933
"10265",14,5,-0.2,0,0.00512166548750247
"10266",14,6,-0.2,0,0.0041548471415008
"10267",14,7,-0.2,0,0.00426251370899283
"10268",14,8,-0.2,0,0.00487010514643043
"10269",14,9,-0.2,0,0.00392143805665546
"10270",14,10,-0.2,0,0.00474208783907305
"10271",14,11,-0.2,0,0.00461652298384416
"10272",14,12,-0.2,0,0.00590554856208984
"10273",14,13,-0.2,0,0.00453261705677141
"10274",14,14,-0.2,0,0.00615016917881439
"10275",14,15,-0.2,0,0.00512171279071481
"10276",14,16,-0.2,0,0.005138967097766
"10277",14,17,-0.2,0,0.00454940766654909
"10278",14,18,-0.2,0,0.00450198887128499
"10279",14,19,-0.2,0,0.00406535305589205
"10280",14,20,-0.2,0,0.00485275224450743
"10281",15,1,-0.2,0,0.00461742483091075
"10282",15,2,-0.2,0,0.00512840124801733
"10283",15,3,-0.2,0,0.00537225771445082
"10284",15,4,-0.2,0,0.00511573034376488
"10285",15,5,-0.2,0,0.00468863722515313
"10286",15,6,-0.2,0,0.0051162111227143
"10287",15,7,-0.2,0,0.00489887056965381
"10288",15,8,-0.2,0,0.00585328644085131
"10289",15,9,-0.2,0,0.00591944455631892
"10290",15,10,-0.2,0,0.0048322688446083
"10291",15,11,-0.2,0,0.00456583805210774
"10292",15,12,-0.2,0,0.0048658113280092
"10293",15,13,-0.2,0,0.0046281486529042
"10294",15,14,-0.2,0,0.00511982462447486
"10295",15,15,-0.2,0,0.00473145685275085
"10296",15,16,-0.2,0,0.00507197366692064
"10297",15,17,-0.2,0,0.0044641465859174
"10298",15,18,-0.2,0,0.00444577405543532
"10299",15,19,-0.2,0,0.00452671960531734
"10300",15,20,-0.2,0,0.00500136298860889
"10301",16,1,-0.2,0,0.004308829949965
"10302",16,2,-0.2,0,0.00449029662034362
"10303",16,3,-0.2,0,0.00478673361860284
"10304",16,4,-0.2,0,0.00551864917448256
"10305",16,5,-0.2,0,0.00515558282594429
"10306",16,6,-0.2,0,0.00516722878828296
"10307",16,7,-0.2,0,0.0041662538551609
"10308",16,8,-0.2,0,0.00482614039218013
"10309",16,9,-0.2,0,0.00579183684501913
"10310",16,10,-0.2,0,0.0059544704702876
"10311",16,11,-0.2,0,0.00508948190393858
"10312",16,12,-0.2,0,0.00521904629823985
"10313",16,13,-0.2,0,0.00462000476556247
"10314",16,14,-0.2,0,0.0049126273264701
"10315",16,15,-0.2,0,0.00470977862508153
"10316",16,16,-0.2,0,0.00473473981806541
"10317",16,17,-0.2,0,0.00508668175854837
"10318",16,18,-0.2,0,0.00441466255314299
"10319",16,19,-0.2,0,0.00583846747647677
"10320",16,20,-0.2,0,0.00560003342994359
"10321",17,1,-0.2,0,0.00549250878000748
"10322",17,2,-0.2,0,0.00447688942958484
"10323",17,3,-0.2,0,0.00500972331644474
"10324",17,4,-0.2,0,0.00531731330539248
"10325",17,5,-0.2,0,0.00520900203404017
"10326",17,6,-0.2,0,0.00458158328797435
"10327",17,7,-0.2,0,0.00478448414501852
"10328",17,8,-0.2,0,0.00497946869618004
"10329",17,9,-0.2,0,0.00423603119331528
"10330",17,10,-0.2,0,0.00406637928609973
"10331",17,11,-0.2,0,0.00497958959033713
"10332",17,12,-0.2,0,0.00598309879985754
"10333",17,13,-0.2,0,0.00437691924650427
"10334",17,14,-0.2,0,0.00666196636474342
"10335",17,15,-0.2,0,0.00462069625471486
"10336",17,16,-0.2,0,0.00564545312599512
"10337",17,17,-0.2,0,0.00453595224936257
"10338",17,18,-0.2,0,0.00515424454153981
"10339",17,19,-0.2,0,0.00559486258571269
"10340",17,20,-0.2,0,0.00460822879889747
"10341",18,1,-0.2,0,0.00595141738868551
"10342",18,2,-0.2,0,0.00441416563739168
"10343",18,3,-0.2,0,0.00445924079825636
"10344",18,4,-0.2,0,0.00515666970430175
"10345",18,5,-0.2,0,0.00502979202757706
"10346",18,6,-0.2,0,0.00471550413549994
"10347",18,7,-0.2,0,0.00509438769824919
"10348",18,8,-0.2,0,0.00414939609353014
"10349",18,9,-0.2,0,0.00434275179641554
"10350",18,10,-0.2,0,0.00382532045300468
"10351",18,11,-0.2,0,0.00495883472301521
"10352",18,12,-0.2,0,0.00531783323502168
"10353",18,13,-0.2,0,0.00473325797339203
"10354",18,14,-0.2,0,0.00524439809334581
"10355",18,15,-0.2,0,0.00562366972744926
"10356",18,16,-0.2,0,0.00413003830477828
"10357",18,17,-0.2,0,0.00538495200430043
"10358",18,18,-0.2,0,0.00608195077109849
"10359",18,19,-0.2,0,0.00469601113477256
"10360",18,20,-0.2,0,0.00557230899808928
"10361",19,1,-0.2,0,0.00476618028772646
"10362",19,2,-0.2,0,0.00469919203408063
"10363",19,3,-0.2,0,0.00471820695931092
"10364",19,4,-0.2,0,0.0041964937823941
"10365",19,5,-0.2,0,0.00463599598914105
"10366",19,6,-0.2,0,0.00549345592514146
"10367",19,7,-0.2,0,0.00401733136118855
"10368",19,8,-0.2,0,0.00474498279942782
"10369",19,9,-0.2,0,0.00491123363669612
"10370",19,10,-0.2,0,0.00479834192461567
"10371",19,11,-0.2,0,0.00493629828022677
"10372",19,12,-0.2,0,0.00475920553197229
"10373",19,13,-0.2,0,0.00479006416394977
"10374",19,14,-0.2,0,0.00430312348195002
"10375",19,15,-0.2,0,0.00523095247364836
"10376",19,16,-0.2,0,0.00471658519754419
"10377",19,17,-0.2,0,0.0040364171609981
"10378",19,18,-0.2,0,0.004482667380973
"10379",19,19,-0.2,0,0.00582456766401196
"10380",19,20,-0.2,0,0.00567357571616578
"10381",20,1,-0.2,0,0.00428424705337966
"10382",20,2,-0.2,0,0.00500693646399873
"10383",20,3,-0.2,0,0.00602231024543289
"10384",20,4,-0.2,0,0.00487423915621466
"10385",20,5,-0.2,0,0.00656895799232775
"10386",20,6,-0.2,0,0.00615141234238399
"10387",20,7,-0.2,0,0.00472726776697656
"10388",20,8,-0.2,0,0.00514284498695633
"10389",20,9,-0.2,0,0.00540046662170789
"10390",20,10,-0.2,0,0.00457247885538933
"10391",20,11,-0.2,0,0.00490903104230529
"10392",20,12,-0.2,0,0.00413787848197141
"10393",20,13,-0.2,0,0.00541434360589682
"10394",20,14,-0.2,0,0.00508297451518592
"10395",20,15,-0.2,0,0.00449143317996641
"10396",20,16,-0.2,0,0.005601182197046
"10397",20,17,-0.2,0,0.00511090486435236
"10398",20,18,-0.2,0,0.0051428781474242
"10399",20,19,-0.2,0,0.00495512034671265
"10400",20,20,-0.2,0,0.00578703735768109
"10401",21,1,-0.2,0,0.00524893505623913
"10402",21,2,-0.2,0,0.0052956169131503
"10403",21,3,-0.2,0,0.00474929063915624
"10404",21,4,-0.2,0,0.00629082704428583
"10405",21,5,-0.2,0,0.00593153001053724
"10406",21,6,-0.2,0,0.0054901521113934
"10407",21,7,-0.2,0,0.00480254859229899
"10408",21,8,-0.2,0,0.0061612166431943
"10409",21,9,-0.2,0,0.00475871582562104
"10410",21,10,-0.2,0,0.00477295536707563
"10411",21,11,-0.2,0,0.00533302284168894
"10412",21,12,-0.2,0,0.00487547315316624
"10413",21,13,-0.2,0,0.00462978949269746
"10414",21,14,-0.2,0,0.00584187255065896
"10415",21,15,-0.2,0,0.00549757053217036
"10416",21,16,-0.2,0,0.00484502333705314
"10417",21,17,-0.2,0,0.00452910219103796
"10418",21,18,-0.2,0,0.00430048405940761
"10419",21,19,-0.2,0,0.00527035878863535
"10420",21,20,-0.2,0,0.00433854136276004
"10421",22,1,-0.2,0,0.00565410066393088
"10422",22,2,-0.2,0,0.00487089787842706
"10423",22,3,-0.2,0,0.00466019115253585
"10424",22,4,-0.2,0,0.00364188924065093
"10425",22,5,-0.2,0,0.00488077475834871
"10426",22,6,-0.2,0,0.00507552067306824
"10427",22,7,-0.2,0,0.00484795500655309
"10428",22,8,-0.2,0,0.00562132905464843
"10429",22,9,-0.2,0,0.00522892656841433
"10430",22,10,-0.2,0,0.0052951474787551
"10431",22,11,-0.2,0,0.00392714474789587
"10432",22,12,-0.2,0,0.00514222171483561
"10433",22,13,-0.2,0,0.00500192717535538
"10434",22,14,-0.2,0,0.00380082780000519
"10435",22,15,-0.2,0,0.00499869946471881
"10436",22,16,-0.2,0,0.0068333109060477
"10437",22,17,-0.2,0,0.00494559487845982
"10438",22,18,-0.2,0,0.00467866613529623
"10439",22,19,-0.2,0,0.00532965151751469
"10440",22,20,-0.2,0,0.00585257436044049
"10441",23,1,-0.2,0,0.00528146389519679
"10442",23,2,-0.2,0,0.00545162744098343
"10443",23,3,-0.2,0,0.00558240149356425
"10444",23,4,-0.2,0,0.00547462017790531
"10445",23,5,-0.2,0,0.00538537933314464
"10446",23,6,-0.2,0,0.00497339731798274
"10447",23,7,-0.2,0,0.0040594599165197
"10448",23,8,-0.2,0,0.0057583808574127
"10449",23,9,-0.2,0,0.0047960339236306
"10450",23,10,-0.2,0,0.00474707821064004
"10451",23,11,-0.2,0,0.00415740855076001
"10452",23,12,-0.2,0,0.00411305471480591
"10453",23,13,-0.2,0,0.00463901013412396
"10454",23,14,-0.2,0,0.0039390506860509
"10455",23,15,-0.2,0,0.00426137157142512
"10456",23,16,-0.2,0,0.00395195827668067
"10457",23,17,-0.2,0,0.00538384281491744
"10458",23,18,-0.2,0,0.00517826839946792
"10459",23,19,-0.2,0,0.00455016305990284
"10460",23,20,-0.2,0,0.00530555775662651
"10461",24,1,-0.2,0,0.00489204417547444
"10462",24,2,-0.2,0,0.00583190979319625
"10463",24,3,-0.2,0,0.00458110308417236
"10464",24,4,-0.2,0,0.00476040632152581
"10465",24,5,-0.2,0,0.00560637007528567
"10466",24,6,-0.2,0,0.00463748201544404
"10467",24,7,-0.2,0,0.00540250275353901
"10468",24,8,-0.2,0,0.00503068187012104
"10469",24,9,-0.2,0,0.00423489714646712
"10470",24,10,-0.2,0,0.00416031122923596
"10471",24,11,-0.2,0,0.00528424567275215
"10472",24,12,-0.2,0,0.00498194831024676
"10473",24,13,-0.2,0,0.00594957537026494
"10474",24,14,-0.2,0,0.00457081971756998
"10475",24,15,-0.2,0,0.00436282429521088
"10476",24,16,-0.2,0,0.00536853691752185
"10477",24,17,-0.2,0,0.00528022282631719
"10478",24,18,-0.2,0,0.00384647484973539
"10479",24,19,-0.2,0,0.00574629448479391
"10480",24,20,-0.2,0,0.00485705246569705
"10481",25,1,-0.2,0,0.00548624328288133
"10482",25,2,-0.2,0,0.00460045613630791
"10483",25,3,-0.2,0,0.00400368138146925
"10484",25,4,-0.2,0,0.00530768060366972
"10485",25,5,-0.2,0,0.00497125750264968
"10486",25,6,-0.2,0,0.00534473105936195
"10487",25,7,-0.2,0,0.00599325125174906
"10488",25,8,-0.2,0,0.00471845757500285
"10489",25,9,-0.2,0,0.00458169272148869
"10490",25,10,-0.2,0,0.004852834384772
"10491",25,11,-0.2,0,0.00508157212048536
"10492",25,12,-0.2,0,0.00451131042590714
"10493",25,13,-0.2,0,0.00536482930515194
"10494",25,14,-0.2,0,0.00504934575634037
"10495",25,15,-0.2,0,0.00584672197100008
"10496",25,16,-0.2,0,0.00483434453286463
"10497",25,17,-0.2,0,0.00506166755282902
"10498",25,18,-0.2,0,0.0048155746680568
"10499",25,19,-0.2,0,0.00540167299431986
"10500",25,20,-0.2,0,0.00543769466681988
"10501",26,1,-0.2,0,0.0051002156905015
"10502",26,2,-0.2,0,0.00534511995888897
"10503",26,3,-0.2,0,0.00622114856327815
"10504",26,4,-0.2,0,0.00485480343385768
"10505",26,5,-0.2,0,0.00539026641886449
"10506",26,6,-0.2,0,0.00574013726337867
"10507",26,7,-0.2,0,0.00595083870482481
"10508",26,8,-0.2,0,0.00409795425203629
"10509",26,9,-0.2,0,0.00486221575696254
"10510",26,10,-0.2,0,0.00580830545219942
"10511",26,11,-0.2,0,0.00503340957364113
"10512",26,12,-0.2,0,0.00395562426690594
"10513",26,13,-0.2,0,0.0063082983441418
"10514",26,14,-0.2,0,0.00574899725336581
"10515",26,15,-0.2,0,0.0036111418690125
"10516",26,16,-0.2,0,0.00440719672443811
"10517",26,17,-0.2,0,0.00648645875716466
"10518",26,18,-0.2,0,0.00517573268085835
"10519",26,19,-0.2,0,0.00572556345484918
"10520",26,20,-0.2,0,0.00508404756103544
"10521",27,1,-0.2,0,0.00412795415823348
"10522",27,2,-0.2,0,0.00490304322089651
"10523",27,3,-0.2,0,0.00385186241593328
"10524",27,4,-0.2,0,0.00461132304562489
"10525",27,5,-0.2,0,0.00468153354211245
"10526",27,6,-0.2,0,0.00534272064265679
"10527",27,7,-0.2,0,0.0044512404575944
"10528",27,8,-0.2,0,0.00505764209871995
"10529",27,9,-0.2,0,0.00393222566178883
"10530",27,10,-0.2,0,0.0044672429713537
"10531",27,11,-0.2,0,0.00390072804092779
"10532",27,12,-0.2,0,0.00384180626118905
"10533",27,13,-0.2,0,0.00482130611645248
"10534",27,14,-0.2,0,0.00515338096639607
"10535",27,15,-0.2,0,0.00461385550806881
"10536",27,16,-0.2,0,0.00530163760529831
"10537",27,17,-0.2,0,0.00379638835255173
"10538",27,18,-0.2,0,0.00502513260490377
"10539",27,19,-0.2,0,0.00464378918512375
"10540",27,20,-0.2,0,0.00463458004361019
"10541",28,1,-0.2,0,0.00388454976343201
"10542",28,2,-0.2,0,0.00478625956125325
"10543",28,3,-0.2,0,0.00578733659860257
"10544",28,4,-0.2,0,0.00501027804013777
"10545",28,5,-0.2,0,0.00456869166679098
"10546",28,6,-0.2,0,0.00483509000678896
"10547",28,7,-0.2,0,0.00510203544111573
"10548",28,8,-0.2,0,0.004950281844908
"10549",28,9,-0.2,0,0.0040084732658288
"10550",28,10,-0.2,0,0.0050954705090262
"10551",28,11,-0.2,0,0.00326736963801549
"10552",28,12,-0.2,0,0.00544676996479393
"10553",28,13,-0.2,0,0.0049516985222593
"10554",28,14,-0.2,0,0.00473701146242092
"10555",28,15,-0.2,0,0.00509145541783073
"10556",28,16,-0.2,0,0.00532092100725276
"10557",28,17,-0.2,0,0.00516498142050113
"10558",28,18,-0.2,0,0.00546387656190197
"10559",28,19,-0.2,0,0.00553155166236974
"10560",28,20,-0.2,0,0.00569918965416022
"10561",29,1,-0.2,0,0.00499364998968667
"10562",29,2,-0.2,0,0.00452493880785742
"10563",29,3,-0.2,0,0.00541876282278099
"10564",29,4,-0.2,0,0.00542516357681598
"10565",29,5,-0.2,0,0.00475388946902347
"10566",29,6,-0.2,0,0.00464137839624891
