parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_advice_reading.started,t_advice_reading.stopped,t_advice_mouse.x,t_advice_mouse.y,t_advice_mouse.leftButton,t_advice_mouse.midButton,t_advice_mouse.rightButton,t_advice_mouse.time,t_advice_mouse.clicked_name,t_advice_summary_textbox.text,t_advice_summary_mouse.x,t_advice_summary_mouse.y,t_advice_summary_mouse.leftButton,t_advice_summary_mouse.midButton,t_advice_summary_mouse.rightButton,t_advice_summary_mouse.time,t_advice_summary_mouse.clicked_name,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_instructions_2_keyresp.keys,vb_instructions_2_keyresp.rt,vb_instructions_2_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.7045,,space,4,blue_gnome,4,0,bright_forest,red_basket,purple_gnome,4,6,dark_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,215,1,1,12,1,49,3,1,0.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.8129,,space,3,red_gnome,3,1,bright_forest,red_basket,yellow_gnome,3,7,dark_forest,yellow_basket,7,0,0,1,yellow_gnome,dark_forest,yellow_basket,222,4,5,12,2,50,2,1,0.3584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,red_gnome,3,5,bright_forest,red_basket,yellow_gnome,3,6,dark_forest,yellow_basket,0,1,0,0,,dark_forest,yellow_basket,222,-2,2,12,3,51,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.5379,,space,3,red_gnome,3,3,bright_forest,red_basket,yellow_gnome,3,8,dark_forest,yellow_basket,8,0,0,1,yellow_gnome,dark_forest,yellow_basket,230,1,1,13,0,52,2,1,0.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.1868,,space,4,purple_gnome,4,9,dark_forest,yellow_basket,blue_gnome,4,4,bright_forest,red_basket,4,0,0,1,blue_gnome,bright_forest,red_basket,234,-1,0,13,1,53,3,1,0.4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.3598,,space,3,yellow_gnome,3,9,dark_forest,yellow_basket,red_gnome,3,3,bright_forest,red_basket,9,0,0,1,yellow_gnome,dark_forest,yellow_basket,243,-1,-1,13,2,54,2,1,0.2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.6134,,space,1,brown_gnome,1,8,dark_forest,yellow_basket,orange_gnome,1,2,bright_forest,red_basket,8,0,0,1,brown_gnome,dark_forest,yellow_basket,251,1,1,13,3,55,0,1,0.2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.624,,space,1,orange_gnome,1,3,bright_forest,red_basket,brown_gnome,1,9,dark_forest,yellow_basket,3,0,0,1,orange_gnome,bright_forest,red_basket,254,-1,1,14,0,56,0,1,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.1556,,space,2,green_gnome,2,2,bright_forest,red_basket,pink_gnome,2,8,dark_forest,yellow_basket,2,0,0,1,green_gnome,bright_forest,red_basket,256,-3,2,14,1,57,1,1,0.2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8362,,space,3,red_gnome,3,1,bright_forest,red_basket,yellow_gnome,3,8,dark_forest,yellow_basket,1,0,0,1,red_gnome,bright_forest,red_basket,257,-1,0,14,2,58,2,1,0.3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.5709,,space,1,orange_gnome,1,0,bright_forest,red_basket,brown_gnome,1,8,dark_forest,yellow_basket,8,0,0,1,brown_gnome,dark_forest,yellow_basket,265,-1,2,14,3,59,0,1,0.2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7715,,space,1,brown_gnome,1,8,dark_forest,yellow_basket,orange_gnome,1,1,bright_forest,red_basket,8,0,0,1,brown_gnome,dark_forest,yellow_basket,273,-1,-2,15,0,60,0,1,0.4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.5969,,space,4,blue_gnome,4,0,bright_forest,red_basket,purple_gnome,4,6,dark_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,279,2,-1,15,1,61,3,1,0.4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.785,,space,4,purple_gnome,4,5,dark_forest,yellow_basket,blue_gnome,4,2,bright_forest,red_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,284,-4,-1,15,2,62,3,1,0.3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.8292,,space,3,yellow_gnome,3,4,dark_forest,yellow_basket,red_gnome,3,2,bright_forest,red_basket,2,0,0,1,red_gnome,bright_forest,red_basket,286,0,1,15,3,63,2,1,0.3365,,space,25.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7087,,space,1,brown_gnome,1,5,dark_forest,yellow_basket,orange_gnome,1,2,bright_forest,red_basket,5,0,0,1,brown_gnome,dark_forest,yellow_basket,291,-4,-2,16,0,64,0,1,0.4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.1741,,space,3,red_gnome,3,2,bright_forest,red_basket,yellow_gnome,3,3,dark_forest,yellow_basket,3,0,0,1,yellow_gnome,dark_forest,yellow_basket,294,1,1,16,1,65,2,1,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.4393,,space,1,brown_gnome,1,4,dark_forest,yellow_basket,orange_gnome,1,3,bright_forest,red_basket,4,0,0,1,brown_gnome,dark_forest,yellow_basket,298,-2,-2,16,2,66,0,1,0.6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.1838,,space,2,green_gnome,2,1,bright_forest,red_basket,pink_gnome,2,2,dark_forest,yellow_basket,2,0,0,1,pink_gnome,dark_forest,yellow_basket,300,0,-1,16,3,67,1,1,0.3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.6748,,space,3,yellow_gnome,3,1,dark_forest,yellow_basket,red_gnome,3,1,bright_forest,red_basket,1,0,0,1,yellow_gnome,dark_forest,yellow_basket,301,1,-4,17,0,68,2,1,0.1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.1736,,space,1,brown_gnome,1,3,dark_forest,yellow_basket,orange_gnome,1,2,bright_forest,red_basket,2,0,0,1,orange_gnome,bright_forest,red_basket,303,0,2,17,1,69,0,1,0.2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.8269,,space,1,brown_gnome,1,5,dark_forest,yellow_basket,orange_gnome,1,2,bright_forest,red_basket,2,0,0,1,orange_gnome,bright_forest,red_basket,305,2,0,17,2,70,0,1,0.6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.0517,,space,4,purple_gnome,4,5,dark_forest,yellow_basket,blue_gnome,4,4,bright_forest,red_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,310,-1,2,17,3,71,3,1,0.2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.0221,,space,1,orange_gnome,1,3,bright_forest,red_basket,brown_gnome,1,7,dark_forest,yellow_basket,7,0,0,1,brown_gnome,dark_forest,yellow_basket,317,-2,2,18,0,72,0,1,0.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.7975,,space,2,pink_gnome,2,9,dark_forest,yellow_basket,green_gnome,2,1,bright_forest,red_basket,9,0,0,1,pink_gnome,dark_forest,yellow_basket,326,2,-3,18,1,73,1,1,0.2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477013,001,2024-05-06_18h43.49.317,experiment,2023.2.3,Win32,59.52380952,6346f314592ee4d8c3d84e57,6638ede3ddbc5fcdff14e9cd,663916c4a7d651d0dddaaac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.8249,,space,4,blue_gnome,4,3,bright_forest,red_basket,purple_gnome,4,6,dark_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,332,-1,-3,18,2,74,3,1,0.2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
